design_id,split,d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,strain,normalized_strain,reaction_N,lower_reaction_N,potential_energy_Nmm,stress_pnorm_MPa,stress_q99_MPa,maximum_stress_MPa,lower_platen_surface_mm,upper_platen_surface_mm,raw_solver_success,solver_accepted,solver_gradient_norm,solver_normalized_projected_gradient,solver_iterations,solver_message,solver_optimizer_method,solver_primary_success,solver_fallback_used,solver_independent_kkt_confirmed,solver_subdivision_count,solver_diagnostics_json,protocol_fingerprint,design_ledger_fingerprint
D014,train,0.10064147361815257,10.0,7.034673166734111,9.888797118018996,7.034531507223571,0.07250756834812719,0.21706215382132046,7.9,2.321744565896214,0.15,0.0029549466440378733,0.2936112258500251,0.206545901193908,0.29034618440037524,0.07250756834812719,0.21706215382132046,0.2938917172020524,0.06460659032148898,0.15,0.6,2.1519557196270083,2.1499285091128577,0.3920673343670036,17.023284812480313,20.1300905625272,20.135765444459572,-0.075,2.048482881011782,True,True,0.002964797830148691,1.3176879245105294e-05,676.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":676,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":676,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002964797830148691,""normalized_projected_gradient"":1.3176879245105294e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D014,train,0.10064147361815257,10.0,7.034673166734111,9.888797118018996,7.034531507223571,0.07250756834812719,0.21706215382132046,7.9,2.321744565896214,0.15,0.0029549466440378733,0.2936112258500251,0.206545901193908,0.29034618440037524,0.07250756834812719,0.21706215382132046,0.2938917172020524,0.06460659032148898,0.2,0.8,2.7352629472750043,2.735673758948306,0.6763267040458556,21.705835980056467,25.635125259133396,25.63529751333475,-0.075,1.9323956527169714,True,True,0.0017029314389862826,7.568584173272368e-06,627.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":627,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":627,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0017029314389862826,""normalized_projected_gradient"":7.568584173272368e-06,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D015,train,9.43382736487971,0.10559588798682557,5.173994118046316,0.10010549666620903,0.10615202713658714,0.0,0.04171446713347611,7.637656582662695,3.7752784945524853,0.15,0.6323078372318317,0.007077626605940739,0.3467900041091965,0.006709629892918449,0.0,0.04171446713347611,0.4942980158498198,0.039732168160955955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,3.8502784945524855,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D015,train,9.43382736487971,0.10559588798682557,5.173994118046316,0.10010549666620903,0.10615202713658714,0.0,0.04171446713347611,7.637656582662695,3.7752784945524853,0.15,0.6323078372318317,0.007077626605940739,0.3467900041091965,0.006709629892918449,0.0,0.04171446713347611,0.4942980158498198,0.039732168160955955,0.05,0.2,1.2165254972094135,1.2155675571722901,0.12051899730081236,9.347566520454206,11.85501282091111,11.858520806900392,-0.075,3.6615145698248615,True,True,0.003085067455595003,1.3711410913755568e-05,985.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":985,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":985,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003085067455595003,""normalized_projected_gradient"":1.3711410913755568e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D015,train,9.43382736487971,0.10559588798682557,5.173994118046316,0.10010549666620903,0.10615202713658714,0.0,0.04171446713347611,7.637656582662695,3.7752784945524853,0.15,0.6323078372318317,0.007077626605940739,0.3467900041091965,0.006709629892918449,0.0,0.04171446713347611,0.4942980158498198,0.039732168160955955,0.1,0.4,2.1678398324380304,2.1669154145740235,0.4442757058169089,17.14378052878021,21.623812625443993,21.634055773684597,-0.075,3.472750645097237,True,True,0.0031994771155823276,1.4219898291477012e-05,1072.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":1072,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":1072,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0031994771155823276,""normalized_projected_gradient"":1.4219898291477012e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D015,train,9.43382736487971,0.10559588798682557,5.173994118046316,0.10010549666620903,0.10615202713658714,0.0,0.04171446713347611,7.637656582662695,3.7752784945524853,0.15,0.6323078372318317,0.007077626605940739,0.3467900041091965,0.006709629892918449,0.0,0.04171446713347611,0.4942980158498198,0.039732168160955955,0.15,0.6,2.8932737568231817,2.8914369600702114,0.9242080215401589,23.409832614833753,29.31753312350768,29.332736652989443,-0.075,3.2839867203696125,True,True,0.0030678743720946033,1.3634997209309349e-05,660.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":660,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":660,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0030678743720946033,""normalized_projected_gradient"":1.3634997209309349e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D015,train,9.43382736487971,0.10559588798682557,5.173994118046316,0.10010549666620903,0.10615202713658714,0.0,0.04171446713347611,7.637656582662695,3.7752784945524853,0.15,0.6323078372318317,0.007077626605940739,0.3467900041091965,0.006709629892918449,0.0,0.04171446713347611,0.4942980158498198,0.039732168160955955,0.2,0.8,3.664020887618711,3.664179542888474,1.5405138055792547,27.81499987573254,33.31455259442466,33.36670855103872,-0.075,3.0952227956419884,True,True,0.0033683268025916924,1.4970341344851967e-05,660.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":660,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":660,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0033683268025916924,""normalized_projected_gradient"":1.4970341344851967e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D016,test,0.1,0.1,10.0,1.1749764835148737,9.641228269420028,0.04462201990158052,0.032753981238994215,7.9,2.328434304018882,0.15389175971973376,0.004758233048049985,0.004758233048049985,0.47582330480499846,0.055908119345420296,0.04462201990158052,0.032753981238994215,0.294738519496061,0.06609237780688777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07694587985986688,2.405380183878749,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D016,test,0.1,0.1,10.0,1.1749764835148737,9.641228269420028,0.04462201990158052,0.032753981238994215,7.9,2.328434304018882,0.15389175971973376,0.004758233048049985,0.004758233048049985,0.47582330480499846,0.055908119345420296,0.04462201990158052,0.032753981238994215,0.294738519496061,0.06609237780688777,0.05,0.2,0.8825179924806285,0.8786455890092278,0.051862200174465675,6.349565625318106,7.5771019233369685,7.586444744035172,-0.07694587985986688,2.288958468677805,True,True,0.002894554657003487,1.2539353037377365e-05,629.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":629,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":629,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002894554657003487,""normalized_projected_gradient"":1.2539353037377365e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D016,test,0.1,0.1,10.0,1.1749764835148737,9.641228269420028,0.04462201990158052,0.032753981238994215,7.9,2.328434304018882,0.15389175971973376,0.004758233048049985,0.004758233048049985,0.47582330480499846,0.055908119345420296,0.04462201990158052,0.032753981238994215,0.294738519496061,0.06609237780688777,0.1,0.4,1.6571293740893809,1.6567831911302218,0.20037014467495826,12.221306029646607,14.567265987076906,14.582888999014443,-0.07694587985986688,2.172536753476861,True,True,0.002776671305294909,1.2028676563976986e-05,569.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":569,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":569,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002776671305294909,""normalized_projected_gradient"":1.2028676563976986e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D016,test,0.1,0.1,10.0,1.1749764835148737,9.641228269420028,0.04462201990158052,0.032753981238994215,7.9,2.328434304018882,0.15389175971973376,0.004758233048049985,0.004758233048049985,0.47582330480499846,0.055908119345420296,0.04462201990158052,0.032753981238994215,0.294738519496061,0.06609237780688777,0.15,0.6,2.351588691277123,2.359721539013341,0.4350772633168688,17.53020708896623,20.851893833842407,20.864811966043266,-0.07694587985986688,2.056115038275917,True,True,0.003400159179073381,1.4729656676726201e-05,527.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":527,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":527,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003400159179073381,""normalized_projected_gradient"":1.4729656676726201e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D016,test,0.1,0.1,10.0,1.1749764835148737,9.641228269420028,0.04462201990158052,0.032753981238994215,7.9,2.328434304018882,0.15389175971973376,0.004758233048049985,0.004758233048049985,0.47582330480499846,0.055908119345420296,0.04462201990158052,0.032753981238994215,0.294738519496061,0.06609237780688777,0.2,0.8,2.971680892851224,2.975105538918628,0.7460188784334219,22.21385636186725,26.392993029106883,26.409004783109104,-0.07694587985986688,1.9396933230749727,True,True,0.002607386615759766,1.1295326968809393e-05,511.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":511,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":511,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002607386615759766,""normalized_projected_gradient"":1.1295326968809393e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D017,train,9.129491835741012,6.482197581873014,9.81009963377587,0.10063132231600413,0.1010516830490019,0.029834269045312473,0.026982063711843016,7.9,2.4489984285186015,0.15,0.35629409689364405,0.25297889245904,0.38285598501432266,0.003927310166752969,0.029834269045312473,0.026982063711843016,0.309999801078304,0.0612495288903615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.5239984285186017,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D017,train,9.129491835741012,6.482197581873014,9.81009963377587,0.10063132231600413,0.1010516830490019,0.029834269045312473,0.026982063711843016,7.9,2.4489984285186015,0.15,0.35629409689364405,0.25297889245904,0.38285598501432266,0.003927310166752969,0.029834269045312473,0.026982063711843016,0.309999801078304,0.0612495288903615,0.05,0.2,0.941466374332194,0.9418391398263659,0.05859694017209579,6.797752800834345,8.364866274571874,8.37910105260211,-0.075,2.4015485070926714,True,True,0.003184560823958932,1.4153603662039697e-05,745.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":745,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":745,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003184560823958932,""normalized_projected_gradient"":1.4153603662039697e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D017,train,9.129491835741012,6.482197581873014,9.81009963377587,0.10063132231600413,0.1010516830490019,0.029834269045312473,0.026982063711843016,7.9,2.4489984285186015,0.15,0.35629409689364405,0.25297889245904,0.38285598501432266,0.003927310166752969,0.029834269045312473,0.026982063711843016,0.309999801078304,0.0612495288903615,0.1,0.4,1.7537944297993873,1.7521006472759169,0.22457230950804177,13.011913143284655,15.966681421146005,15.99606502100769,-0.075,2.2790985856667416,True,True,0.0032452962168148455,1.4423538741399313e-05,732.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":732,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":732,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0032452962168148455,""normalized_projected_gradient"":1.4423538741399313e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D017,train,9.129491835741012,6.482197581873014,9.81009963377587,0.10063132231600413,0.1010516830490019,0.029834269045312473,0.026982063711843016,7.9,2.4489984285186015,0.15,0.35629409689364405,0.25297889245904,0.38285598501432266,0.003927310166752969,0.029834269045312473,0.026982063711843016,0.309999801078304,0.0612495288903615,0.15,0.6,2.4630934438546963,2.4613411560842993,0.48406785341841774,18.540181102708733,22.650939576428517,22.68022978822704,-0.075,2.1566486642408114,True,True,0.003066629557982925,1.3629464702146334e-05,791.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":791,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":791,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003066629557982925,""normalized_projected_gradient"":1.3629464702146334e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
